Name,Type,Address,Town,State,AddressNote,Latitude,Longitude,Parking,ParkingAccessible,ParkingNote,AdultChange,ChangingPlaces,BabyChange,BabyCareRoom,DumpPoint,DPWashout,DPAfterHours,DumpPointNote,OpeningHours,OpeningHoursNote,Male,Female,Unisex,AllGender,Ambulant,Accessible,ToiletNote,Shower
Kilmore Village,Shopping centre,109 Northern Highway,Kilmore,VIC,,-37.28593454,144.9483254,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7am-10pm,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
McDonald's Kilmore,Food outlet,99 Sydney Street,Kilmore,VIC,,-37.28774573,144.9490326,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
KFC Kilmore,Food outlet,91 Sydney Street,Kilmore,VIC,,-37.28891509,144.949548,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Fri 10:30am-11pm, Sat-Thu 10:30am-10pm",,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Liberty Kilmore,Service station,1 Sydney St,Kilmore,VIC,,-37.2955028,144.9516135,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 5am-10pm,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
United Kilmore,Service station,127 Powlett St,Kilmore,VIC,,-37.3092761,144.9489667,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 5am-11pm,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
Kemp’s Bakery,Food outlet,65 Sydney St,Kilmore,VIC,,-37.29136925,144.9504755,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 6am-5pm, Sat-Sun 6:30am-4pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
The Clocktower Centre,Community building,750 Mount Alexander Road,Moonee Ponds,VIC,Toilets are located within the Clocktower Centre building. ,-37.7657463,144.9247427,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Mon-Fri 8am-4pm,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Nandaly Travellers Rest,Rest area,2 Messines Street,Nandaly,VIC,,-35.30866586,142.6987559,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,TRUE
Birchip Recreation Reserve,Park or reserve,,Birchip,VIC,,-35.97989288,142.9128194,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Market Reserve,Park or reserve,9 Green Street,Carisbrook,VIC,,-37.04939348,143.8115092,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Caloola Reserve,Park or reserve,85 Atkinson Street,Oakleigh,VIC,,-37.89112105,145.0928441,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 5:30am-8:30pm,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Redbank Recreation Reserve,Park or reserve,5 Perry Road,Redbank,VIC,,-36.93555469,143.3260453,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Maribyrnong Park Pavilion ,Sporting facility,Maribyrnong Park,Moonee Ponds,VIC,,-37.76631042,144.9029235,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Niddrie Library,Community building,479B Keilor Road,Niddrie,VIC,,-37.73642652,144.8888558,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Sat 9am-4pm, Tue,Thu 9am-8pm, Mon,Wed 9am-5pm",Sunday - Closed,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Ampol Whittlesea,Service station,30 Forest Street,Whittlesea,VIC,Located inside,-37.5115432,145.1212927,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Mon-Sat 6am-9pm, Sun 7am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
McDonald's Doreen,Food outlet,940 Bridge Inn Road,Doreen,VIC,,-37.60577728,145.1360538,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Boathouse,Food outlet,7 The Boulevard,Moonee Ponds,VIC,,-37.76804241,144.9029633,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Wed-Thu 9am-9pm, Fri 9am-10pm, Mon-Tue 9am-4pm, Sat 8:30am-10pm, Sun 8:30am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Yarra Glen Shopping Centre,Shopping centre,38 Bell St,Yarra Glen,VIC,,-37.65740478,145.3748421,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Sat 9am-5pm, Sun 10am-5pm, Mon-Wed 9am-5:30pm, Thu-Fri 9am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Sam Merrifield Library,Community building,762 Mount Alexander Road,Moonee Ponds,VIC,Located inside library,-37.76486553,144.9242874,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Sun 1pm-5pm, Tue-Wed 9am-9pm, Thu 9am-8pm, Fri-Sat 9am-5pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Moonee Ponds Central - Kmart Mall,Shopping centre,17 Homer Street,Moonee Ponds,VIC,,-37.76533332,144.9226855,TRUE,TRUE,Parking fees may apply if staying longer than 2 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Tue-Wed 9am-5:30pm, Sat 9am-5pm, Thu-Fri 9am-7pm, Sun-Mon 10am-5pm",,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Accessible toilet located down ramp towards car park,FALSE
Moonee Ponds Central - Puckle Mall,Shopping centre,72-80 Puckle Street,Moonee Ponds,VIC,,-37.76641226,144.9223403,TRUE,TRUE,Parking charges may apply if staying for longer than 2 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Tue-Wed 9am-5:30pm, Thu-Fri 9am-7pm, Sat 9am-5pm, Sun-Mon 10am-5pm",,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE
Tennis/Bowls Club,Sporting facility,54 Evelyn Street,Hopetoun,VIC,,-35.72563058,142.3662819,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Facilities may need to be confirmed with Council,FALSE
KFC Horsham,Food outlet,1 Dimboola Road,Horsham,VIC,,-36.71071335,142.1959925,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Mon-Fri 10am-10pm, Sat-Sun 10am-11pm",,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Hamilton Showgrounds,Other,147 King Street,Hamilton,VIC,,-37.73157293,142.0206861,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Branxholme,Rest area,69 Creek Street,Branxholme,VIC,,-37.8612736,141.80191,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Heywood Recreation Reserve,Park or reserve,2042 Princes Highway,Heywood,VIC,,-38.12855439,141.6317501,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Alexandra Park,Park or reserve,11 Park Street,Portland,VIC,,-38.34624529,141.5861079,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Nelson Park,Park or reserve,141 Cape Nelson Road,Portland,VIC,,-38.36596791,141.5996185,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Yarram Memorial Park,Park or reserve,316 Commercial Road,Yarram,VIC,Next to bowling club,-38.5658014,146.6748376,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4 toilets (1 accessible facility),FALSE
Ampol Hamilton,Service station,74 Portland Road,Hamilton,VIC,,-37.75043507,142.0105047,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"OPEN: Sat-Sun 7am-8pm, Mon-Fri 6am-9pm",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Fed Square - External,Community building,Fed Square,Melbourne,VIC,,-37.81769197,144.9683343,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Memorial Hall,Community building,18 Richardson Street,Walpeup,VIC,,-35.13793939,142.023573,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Memorial Park 2,Park or reserve,,Piangil,VIC,,-35.05526922,143.3127049,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Walwa Recreation Reserve Dump Point,Park or reserve,2 Ohalloran Street,Walwa,VIC,,-35.9622311,147.7367554,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,OPEN: 24 hours,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Staceys Bridge,Camping ground,Benambra-Corryong Road,Nariel Valley,VIC,,-36.4432033,147.8271359,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: 24 hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,UID:302,FALSE
Old Hume Highway,Other,9 Old Hume Highway,Beveridge,VIC,,-37.47057084,144.9743845,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Wellington Square Shopping Centre,Shopping centre,89 High Street,Wallan,VIC,Located near Woolworths,-37.41140886,144.9784569,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: 7am-10pm,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Wallan Railway Station,Train station,Station Street,Wallan,VIC,,-37.41674734,145.0052817,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Located in waiting room,FALSE
Kilmore East Railway Station,Train station,Ogradys Road,Kilmore East,VIC,,-37.2936406,144.9835538,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Broadford Railway Station,Train station,High Street,Broadford,VIC,,-37.2073,145.04282,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Seymour Railway Station,Train station,34 Station Street,Seymour,VIC,,-37.02443158,145.1384871,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Melton Railway Station,Train station,Staughton Street,Melton South,VIC,,-37.7033814,144.5722228,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Bacchus Marsh Railway Station,Train station,Station Street,Bacchus Marsh,VIC,In waiting room,-37.6875162,144.4368569,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Ballan Railway Station,Train station,Atkinson Street,Ballan,VIC,,-37.6041089,144.22545,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Wendouree Railway Station,Train station,Gillies Street,Wendouree,VIC,Located in customer service/waiting room area,-37.53968871,143.8201079,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Daylight hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Watergardens Train Station,Train station,,Sydenham,VIC,,-37.7010798,144.7740158,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Sunbury Train Station,Train station,,Sunbury,VIC,,-37.57918,144.72815,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Located in waiting room,FALSE
Riddells Creek Railway Station,Train station,Hamilton Street,Riddells Creek,VIC,,-37.46481,144.67993,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Gisborne Railway Station,Train station,Station Road,Gisborne,VIC,Located on Platform 2,-37.45898542,144.5989989,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Woodend Railway Station,Train station,Urquhart Street,Woodend,VIC,Located in waiting room,-37.3592086,144.5261754,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Castlemaine Railway Station,Train station,Railway Station,Castlemaine,VIC,Located in waiting room,-37.062943,144.214047,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Kangaroo Flat Railway Station,Train station,Short Street,Kangaroo Flat,VIC,,-36.7949499,144.2488748,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Swan Hill Railway Station,Train station,,Swan Hill,VIC,,-35.3416626,143.5623199,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Echuca Railway Station,Train station,Sturt Street,Echuca,VIC,Located in customer service area,-36.13105189,144.7534166,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Mildura Station,Train station,Hodges Way,Mildura,VIC,,-34.18196781,142.1632479,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Tarneit Railway Station,Train station,Derrimut Road,Tarneit,VIC,Located in Platform 1 Waiting Room,-37.83209674,144.6957315,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE
Wyndham Vale Railway Station,Train station,Armstrong Road,Wyndham Vale,VIC,Located in Waiting Room,-37.87288999,144.60873,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Lara Railway Station,Train station,Hicks Street,Lara,VIC,Located in waiting room/customer service area,-38.02197626,144.4146498,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
South Geelong Railway Station,Train station,Yarra Street,South Geelong,VIC,Located in waiting room,-38.15845323,144.3589421,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Marshall Railway Station,Train station,Marshalltown Road,Marshall,VIC,Located on Platform 1,-38.1986827,144.3550188,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Single female toilet and single male/accessible toilet,FALSE
Waurn Ponds Railway Station,Train station,Sugargum Drive,Waurn Ponds,VIC,,-38.2158287,144.3060902,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Winchelsea Railway Station,Train station,2 Railway Avenue,Winchelsea,VIC,,-38.24015002,143.9837595,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Birregurra Railway Station,Train station,Birregurra Road,Birregurra,VIC,,-38.3287878,143.7833568,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Colac Railway Station,Train station,Gellibrand Street,Colac,VIC,,-38.3432781,143.5868553,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Camperdown Railway Station,Train station,Longmore Street,Camperdown,VIC,Located in waiting room,-38.22882642,143.1508351,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,OPEN: Variable hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Terang Railway Station,Train station,Swanston Street,Terang,VIC,,-38.23632,142.91144,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE
Warrnambool Railway Station,Train station,Merri Street,Warrnambool,VIC,Located in waiting room,-38.3851665,142.4755367,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,OPEN: Venue hours,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Accessible facilities provided in male and female facilities.,FALSE
